,0,1,2,3,4,5,6,7
4336,7.1,No tiene datos,Ratheesh Ravindran,Ratheesh Ravindran,"A film about Realization and Acceptance. Kumar, a bachelor in his thirties leaves his corporate job in Kochi to become a graphic novelist. He embarks on a new life as an Uber driver in Kochi while working on his graphic novel titled 'Pixelia'. One day a transgender named Mandakini gets into his cab and that day changes Kumar's life forever. Gradually a bonding ensues ... Leer todo",70,Pixelia,tt11791828
4337,No tiene datos,No tiene datos,Ildar Yagafarov,Mansur Gilyazov,No tiene argumento,81,Baigal,tt11799736
4338,No tiene datos,No tiene datos,Yûya Nakaizumi,"Yûya Nakaizumi, Yoshiro Oka","Shota Igarashi is on the run from the police after committing a crime. He sneaks into a home. An elderly lady Tae Yamamura approaches Shota and mistakes him for her grandchild. Shota begins to live with Tae. A couple days later, Tae's real grandchild Kaori Miyake arrives. Shota and Kaori face each other. One night, Shota and Kaori listens to the radio and hears a disc... Leer todo",90,Running Again,tt11808550
4339,No tiene datos,No tiene datos,Malik Imdad Hussain,Malik Imdad Hussain,No tiene argumento,86,Yar Des Punjab Day,tt11841862
4340,No tiene datos,No tiene datos,Malik Imdad Hussain,"Saima Jan, Naveed Khan, Aslam Puri",No tiene argumento,135,Raju Gentleman,tt11850926
4341,5.5,No tiene datos,Fuka Miyajima,Fuka Miyajima,"Wisdom Tooth - In Japanese, I write ""I do not know my parents"". Unlike the beginning of infant teething, parents never know the beginning of this tooth. One day, a high school student, Asumi who pulled out wisdom tooth, notice the existence of the new world.",54,Oyashirazu,tt11855030
4342,No tiene datos,No tiene datos,Anthony Dye,Anthony Dye,A classroom of 8th grad students each has there own problem out of school can they help each other before it too late.,92,Best Friends 2018,tt11879246
4343,5.7,No tiene datos,Abdul Majith,Abdul Majith,The story revolves around a woman who has been forced to serve as a sex worker.,124,Torchlight,tt11898764
4344,6.5,No tiene datos,Marian Dora,Marian Dora,"On a trip to the Aegean, Maria D., who lives withdrawn and is shy of people, is confronted with the impressions of an archaic culture. Fascinated by the morbidity and religiosity of the people living on a Cycladic island, she decides to put an end to her loneliness.",76,Das Verlangen der Maria D.,tt11897964
4345,5.6,No tiene datos,Harika Abe,Harika Abe,"The story of three teens who know neither happiness nor unhappiness who find each other, and eventually themselves, through music.",60,Gyoan,tt11906298
4346,5.1,No tiene datos,Akira Ohsaki,"Nishiyama Cosame, Nanoka Hara, Nanami Hidaka",A lonely high school girl grows into a mature individual through the many encounters she goes through while believing she has no friends.,102,Mugen Foundation,tt11908406
4347,6.6,No tiene datos,Hirobumi Watanabe,Hirobumi Watanabe,The story of the daily struggles of an aspiring movie director who lives in Japan's suburbs.,125,Futsû wa hashiridasu,tt11906988
4348,No tiene datos,No tiene datos,William Kentridge,"Alban Berg, Georg Büchner","A study of a man's physical and mental limitations. In the 24 quite harsh and grueling fragments of the unfinished drama, a body and a mind are tested as far as they can be pushed before their owner goes over the edge.",106,Wozzeck,tt11929916
4349,7.7,No tiene datos,André Morais,No tiene datos,"Zói, upon learning of his girlfriend's pregnancy, unleashes suspended feelings.",97,Rebento,tt11957168
4350,6.8,No tiene datos,Jane A. Foster,Jane A. Foster,"When Gracie helps Ellie to escape pursuers, it starts to help unravel her own problems. Those chasing don't give up, but it transpires that they are far from the threat Ellie first thought, and as the night unfolds, fate steps in.",70,Gracie,tt1196939
4351,5.3,No tiene datos,Aruna,Aruna,No tiene argumento,137,Atharva,tt11982766
4352,No tiene datos,11,Foday Sillah,Foday Sillah,They grew up together until life tore them apart. Years later one is making money but from a gangster lifestyle and the other struggles on the streets. Fate brings them back together but at what cost?,68,The Choice,tt12012590
4353,6.6,No tiene datos,Alvaro Olmos Torrico,Alvaro Olmos Torrico,"Susan and Sole decide to leave the city, to leave the world they know to begin a journey to their interior, to the root of silence, oblivion and internal reunion.",82,Wiñay,tt12064984
4354,No tiene datos,No tiene datos,Bor Ocampo,"Bor Ocampo, M.G. Bayani","At 15, Hitboy Alex is a full-time kid who plays a game of survival as part-time gun for hire.",100,Hitboy,tt12099230
4355,No tiene datos,No tiene datos,Ronald Espinosa Batallones,Ronald Espinosa Batallones,Hilda is a 65-year-old Senior Citizen who makes a living out of begging inside and outside of the mall.,105,Excuse me po,tt12099366
4356,No tiene datos,No tiene datos,Karolina Bregula,Karolina Bregula,"A mysterious sculpture which is a remnant of the bygone political order hidden in the bushes on the square. One day the sculpture begins to communicate with the passers-by. It hums silently at first and its beautiful voice becomes a source of pleasure. Soon, however, it begins to sing louder and louder. The lyrics of the sculpture's song gradually become clearer: ""I'd... Leer todo",78,Square,tt12105546
4357,No tiene datos,No tiene datos,Sheung-shing Chan,Sheung-shing Chan,"The film is based on the Founder of Causeway Bay Books - LAM Wing-kee's experience after he was temporarily released back to Hong Kong after 8 months of detention in Mainland China. LAM was demanded by the authorities to retrieve his computer in the bookstore in Hong Kong, alongside with the information of his customers. Only when he found out that his colleague hande... Leer todo",45,Ding Feng Po,tt12108482
4358,5.0,No tiene datos,Marian Dora,Marian Dora,"Un paseo dominical por el paisaje de finales de verano conduce no sólo a un pequeño lago, sino también al abismo de la existencia humana. Dominación y opresión, superioridad y humillación sirven para una supuesta ""encarnación"".",76,Pesthauch der Menschlichkeit,tt12116566
4359,No tiene datos,87,Damien Murray,Scott Bausemer,A young couple expecting their first child try to rekindle a distant relationship while navigating past temptations.,No tiene datos,On the Rocks,tt12120720
4360,No tiene datos,No tiene datos,Álex López,Álex López,"Atormentado por su pasado, el viejo Luser pasa sus días refugiado en la bebida, deseando morir. Hasta que aparece una chica de cabello plateado para darle la oportunidad de redimir sus errores.",69,Alium,tt12133620
4361,7.3,87,Damien Chazelle,Josh Singer,"Una mirada a la vida del astronauta Neil Armstrong, y a la legendaria misión espacial que le llevó a ser el primer hombre en la luna el 20 de Julio de 1969.",141,First Man,tt1213641
4362,No tiene datos,20,Jude Kelly,Lizzy ClarkLuke JerdySylvestra Le Touzel,No tiene datos,45,Indigo Children,tt12153638
4363,No tiene datos,No tiene datos,Toby Swift,Kieran Knowles,No tiene datos,45,Operation Crucible,tt12157938
4364,No tiene datos,No tiene datos,Greg James,Greg JamesChris Smith,No tiene datos,No tiene datos,Kid Normal and the Rogue Heroes,tt12161960
4365,6.5,No tiene datos,Lula Ali Ismaïl,"Lula Ali Ismaïl, Alexandra Ramniceanu, Marc Wels","3 amigas están a punto de graduarse de la escuela secundaria. En los inicios de la edad adulta, deben decidir entre la universidad en Francia o quedarse en casa en Djibouti.",86,Dhalinyaro,tt12167458
4366,No tiene datos,No tiene datos,Kingsley Iweru,"Eniola Badmus, Ushbebe Comedian, Jide Kosoko",A dogged female cab driver who is trying to fit in a male dominated profession is faced with relationships demand from the overbearing motor park Chairman and three others.,109,Ghetto Bred,tt12170640
4367,2.0,No tiene datos,John Lapus,John Lapus,"Being the legitimate son, Janus was given the stressful responsibility to take care of his father's funeral. With the presence of a senator, constant phone calls from his mother (who was in the United States), and the conflict between his scandalous sister and his father's mistress; the funeral became dramatic, chaotic, and hilarious. Pang MMK is about one's strength ... Leer todo",98,Pang MMK,tt12170328
4368,No tiene datos,No tiene datos,Jelle Kleinhesselink,Jelle Kleinhesselink,No tiene argumento,No tiene datos,Opgepast!,tt12173960
4369,No tiene datos,No tiene datos,Djenar Maesa Ayu,"Djenar Maesa Ayu, Kan Lume","A 3-actor chamber piece chronicling a relationship in disruption, told from 3 different perspectives. Kay and Dee are husband and wife, and cracks are beginning to show in their marriage. They both feel misunderstood and unappreciated. Soon, a major disruption happens that drives them to discuss divorce.",75,If This Is My Story,tt12200156
4370,No tiene datos,No tiene datos,Roosevelt Jackson,Roosevelt Jackson,No tiene argumento,No tiene datos,A Conscious Battle,tt12211902
4371,No tiene datos,No tiene datos,Max Henriquez C.,Max Henriquez C.,"""SURSUM"" Radiographs of a Postconflict is a social story about the reconstruction of personal experiences of several actors of the armed conflict in Colombia.",No tiene datos,Sursum Radiografías del Postconflicto,tt12226946
4372,No tiene datos,No tiene datos,Ryan Shannon,"Lindsay Jordan, Michael O'Shea, Anthony Gabrielle",No tiene argumento,106,Vagrant,tt12261314
4373,7.4,68,Felix van Groeningen,Luke Davies,"Basada en dos autobiografías best-seller por el dúo padre-e-hijo David y Nic Sheff, ""Beautiful Boy"" es una crónica que te romperá el corazón, y una inspiradora experiencia de supervivencia, recaída, y recuperación en una familia que lidia con los problemas de la adicción durante años.",120,"Beautiful boy, siempre serás mi hijo",tt1226837
4374,No tiene datos,No tiene datos,Michael Lasoff,Michael Lasoff,"Close to retirement criminal detective Ray Hammond investigates Dr Udo Geisner, an occult guru suspected of killing women and perhaps planning to liquidate Ray's capricious wife, Sheila. Ray risks losing his identity battling him and others down a path filled with aberrations, memory loss, and inner demons.",89,Forget to Die,tt12308424
4375,No tiene datos,No tiene datos,Tsukasa Kishimoto,Tsukasa Kishimoto,No tiene argumento,59,Kitanaka suketchi,tt12307938
4376,No tiene datos,No tiene datos,Jonathan López,No tiene datos,No tiene datos,No tiene datos,Paralisis,tt12309472
4377,7.9,No tiene datos,Evandro Berlesi,Evandro Berlesi,"In 1988, the brothers Flavio and Patricia draw a plan to bring Cassandra, the most popular girl at school, to bed. Thirty years later, their lives are interconnected by inhabitants of diverse social classes and obscure personalities.",131,Cidade Dormitório,tt12321014
4378,6.0,No tiene datos,Alan Smithee,"Edwin Martinez, Josh Paul, Steve O. van Wie","A young documentarian works on a school project about gay sex and romance, going back to the 1950s. He interviews two seniors about their past experiences, as told through flashbacks to the past.",63,Sex & Water,tt12318844
4379,8.6,No tiene datos,Pamela Sherrod Anderson,"Kia Banks, Albert Bertoni, Leona Calvin",Educators and students at Dixon Elementary Public School keep art real in and outside the classroom. Students led by teacher Joy Parham connect history and today's news in spoken word poetry inspired by the school's museum-like art collection. Art happens.,80,The Curators of Dixon School,tt12325320
4380,No tiene datos,No tiene datos,Rajaditya Banerjee,Rajaditya Banerjee,"The film revolves around a woman who carries dead bodies on her van. Romola has a strange job. She needs to deliver goods in a cycle van in a suburb outside Kolkata . However, she is not briefed what she needs to deliver. One day her employer informs her she needs to dispose off unidentified dead bodies. One winter morning on a foggy day she falls asleep in her van on... Leer todo",No tiene datos,ShobBahika,tt12331044
4381,6.6,42,Amma Asante,Amma Asante,Una historia que narra la vida de una adolescente mestiza que luchó por sobrevivir en la Alemania nazi.,122,Where Hands Touch,tt1235187
4382,No tiene datos,No tiene datos,Tom Carroll Armstrong,Tom Carroll Armstrong,College senior Ken starts imagining the people she dislikes breaking into song and dance.,103,Tune Out,tt12379100
4383,5.3,No tiene datos,Camilo Becerra,Camilo Becerra,"Joel works as a night caregiver in the building where Mari lives, his cousin, an independent woman, recently divorced, with whom he maintains a relationship based purely on sex. On Christmas' Eve, Joel is fired from his job. He must abandon the one that had become his refuge, to return to the small house where his mother and grandmother live, an old woman who suffers ... Leer todo",77,Trastornos del sueño,tt12379824
4384,No tiene datos,No tiene datos,Connor Doyle,Connor Doyle,No tiene argumento,54,Apocalypse Society,tt12381750
4385,No tiene datos,No tiene datos,Garrett Hayworth,"Burnie Burns, Jon Graham, Garrett Hayworth",The Halo Machinimas unite once again to fight a new evil force.,45,Bravo 2: Machinima Heroes,tt12395520
4386,No tiene datos,No tiene datos,Eli Hayes,Eli Hayes,No tiene datos,98,A Fold in Space,tt12404002
4387,3.1,No tiene datos,José María Pumarino,José María Pumarino,No tiene argumento,No tiene datos,Angels Inc,tt12410016
4388,7.5,No tiene datos,Jefferson Nali,Luciana Costa,No tiene argumento,No tiene datos,Libertos: o preço da vida,tt12482906
4389,No tiene datos,No tiene datos,Chijioke Okeke Oguno,"Tana Adelana, Ken Erics, Uju Okoli",No tiene argumento,No tiene datos,A fight to live 2,tt12491528
4390,No tiene datos,No tiene datos,Chijioke Okeke Oguno,Tana AdelanaKen EricsUju Okoli,No tiene datos,No tiene datos,A fight to live 1,tt12491472
4391,No tiene datos,38,Abdellatif Abdelhamid,No tiene datos,No tiene datos,No tiene datos,Solo,tt12492582
4392,No tiene datos,No tiene datos,Chijioke Okeke Oguno,Tana AdelanaKen EricsUju Okoli,No tiene datos,No tiene datos,A fight to live 3,tt12492612
4393,6.4,No tiene datos,Ferdinand Gernandt,Ferdinand Gernandt,"An artist, scarred by his mother's suicide searches for God, but he tempts death with his drug addiction.",118,The Loft House,tt12498852
4394,No tiene datos,No tiene datos,Diego Carballo,"Diego Carballo, Daniel Carlón",No tiene argumento,114,Casa de fieras,tt12530664
4395,No tiene datos,No tiene datos,Anugrah Agnihotri,Anugrah Agnihotri,"Ek Kassh (2018) is a Hindi Short Film written & Directed by Anugrah Agnihotri. This film is about how drugs is harmful for our health and society. Film Casting is Anugrah Agnihotri, Sunny Pal, Shiv Kumar, Vijendra Gotshe, etc.",52,Ek Kassh,tt12539226
4396,No tiene datos,No tiene datos,Anugrah Agnihotri,Anugrah Agnihotri,"Story of a village where people who love in the name of caste and religion are killed. In this village, there is a domineering man named Guddu who kills those who love low caste and rapes girls. Shiva is the main character of this story which is of low caste. Shiva falls in love with the girl from the village's Thakur, whose name is Shraddha. Guddu also keeps an eye o... Leer todo",52,Hume Jeene Do,tt12539530
4397,No tiene datos,No tiene datos,Mageye Hassan,Mageye Hassan,No tiene argumento,143,Devil's Chest,tt12560552
4398,4.4,No tiene datos,Mehmet Gün,Mustafa Kutlu,No tiene argumento,98,Chef,tt12557760
4399,No tiene datos,No tiene datos,Charly Lehuédé,Tristan Lesage,"The Scarlet Curtain is a modern version of the myth of Dionysus and his Maenads ; it is about the story of Zoé, a young and unsuccessful actress, who falls under the poisonous charm of Dionysus, with whom she seals a venomous deal. Since then, her life becomes nothing else than success and bliss, but in return she has to submit to her Maenad functions, and serve the g... Leer todo",60,Le Rideau pourpre,tt12580412
