,0,1,2,3,4,5,6,7
578,6.3,27,John Woo,Philip K. Dick,"Lo que parecía una idea fácil para un ingeniero que le iba a reportar millones de dólares, le hace huir para salvar su vida y averiguar por qué le persiguen.",119,Paycheck,tt0338337
579,4.4,45,Robert Rodriguez,Robert Rodriguez,"Carmen está atrapada en un juego de realidad virtual diseñado por el nuevo némesis de los niños, Toymaker. Depende de Juni salvar a su hermana y, en última instancia, al mundo.",84,Spy Kids 3: Game Over,tt0338459
580,5.8,85,Konstandino Kalarytis,"Andrew Herold, Konstandino Kalarytis, Arthur Payne","Harry, a world-weary career criminal masquerading as a priest, takes to the road with escaped convict Nate and his jailbait girlfriend Angel. Their only common bond is the vague promise of riches at the end of their journey as they try to stay one step ahead of Santiago, a violent gangster out for their blood and gaining on them all the time.",No tiene datos,The Company You Keep,tt0338873
581,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0338763
582,5.6,62,Paul Fenech,"Paul Fenech, Tahir Bilgic",La vida en una pizzería suburbana de Sydney.,96,Fat Pizza,tt0340110
583,3.6,No tiene datos,Barak Epstein,"Barak Epstein, Mike Wiebe","A women-in-prison action comedy featuring girls running amok! Multiple Shower Scenes! Kung Fu Food Fights! Mutant Zombies! Evil Scientists, Prominent Product Placement, and Mud Wrastlin!",84,Prison-a-Go-Go!,tt0339534
584,6.2,No tiene datos,Hyeon-jeong Kim,"Hyeon-jeong Kim, Hye-Weon Shim","A North Korean diplomat defects to the South during the Cold War, but the South Koreans have their suspicions as to whether he is an actual defector or a double agent.",123,Ijung gancheob,tt0342561
585,4.2,No tiene datos,David Kim,"Bruce Hidemi Sakow, Jazzmyn Banks, Carl Morano","This martial arts/sci-fi film has plenty of action, intrigue and suspense. The story revolves around opposing forces in the world of military espionage.",80,Secret War,tt0344313
586,2.9,43,Joey Curtis,"Joey Curtis, Albert Hernandez","A romance blooms between Quattro (Beaumont) and Noza (Hernandez), two kids caught up in the illegal street car racing scene of Southern California.",96,Streets of Legend,tt0342916
587,3.8,No tiene datos,Sangeeth Sivan,"Venita Coelho, Sanjay Masoomm, Vibha Singh","A beautiful, captive young woman name Tina Khanna and her friends Riya, and Coco, based in India, are invited to a wedding in Bangkok, Thailand. All three travel to Bangkok to attend the wedding. On residing there, one day on a mishap Tina manages to reach up with super-star Vijay Chouhan and after a couple of ups and downs both fell in love with each other. Then Tina... Leer todo",143,Chura Liyaa Hai Tumne,tt0345043
588,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0345550
589,3.2,No tiene datos,Phillip J. Roth,Brett Orr,After a comet passes the Earth it causes a cataclysmic storm. Only a disbanded government unit with a secret weather-manipulating weapon can try to stop it.,93,En el ojo del huracán,tt0345636
590,5.5,50,Anil Sharma,Shaktimaan Talwar,Arun is an Indian undercover agent enlisted to stop ISI chief Ishaq Khan. The village girl Reshma helps him but endangers her own life.,160,The Hero: Love Story of a Spy,tt0347167
591,4.3,No tiene datos,David Winters,"Sean Casey, James Shanks","A young woman from America inherits a beach bar in Ibiza, Spain, and soon experiences all kind of wild and crazy adventures.",95,Welcome 2 Ibiza,tt0348364
592,6.2,No tiene datos,Chito S. Roño,"Chito S. Roño, Roy Iglesias","Picking up from where they left off, the Spirit Warriors stumble upon a black hole to the Netherworld in their search for an ancient mystical, powerful amulet. Now that they have found the way in, they need to figure out how to get back, especially as the Netherworld's dark denizens spring into action to give the spirit warrior a taste of their gruesome never-land hos... Leer todo",85,Spirit Warriors: The Shortcut,tt0348088
593,3.8,No tiene datos,Jim Wynorski,"Harris Done, Diane Fine, Keoni Waxman","A cop finds a mysterious map from the Age of Exploration inside a stolen painting, and enlists the aid of his antiquarian brother to solve its riddles .",85,El tesoro perdido,tt0347439
594,4.2,45,S.J. Suryah,Aman Jaffery,"Karan and Khushi fall in love, but her conservative family balks at accepting Karan's modern ideas.",161,Khushi,tt0348656
595,5.4,No tiene datos,Jeong-Kuk Lee,Kim Hae-gon,"Two Korean navy men that belong to the elite diving squad compete with each other among rising tensions in their personal and professional lives. Matters come to a head when an incident at sea sinks a ship, prompting a dangerous rescue mission.",108,Blue,tt0348551
596,4.7,No tiene datos,Anubhav Sinha,Shashank Dabral,"A suspended cop ends up in Calgary searching for a criminal, where he falls in love with daughter of a successful Indian businessman and a protective father who takes a while to accept his future son-in-law.",145,Aapko Pehle Bhi Kahin Dekha Hai,tt0348521
597,7.7,No tiene datos,Joaquin Alvarado,Joaquin Alvarado,No tiene datos,No tiene datos,The Silent Cross,tt0348030
598,3.1,30,Lee Friedlander,Celia Fox,A group of friends who take Halloween way too seriously kidnap Anna Nicole Smith's beloved pet Sugar-Pie. It's up to a bunch of drag queens dressed as Anna to bring Sugar-Pie back.,92,Wasabi Tuna,tt0348354
599,2.5,No tiene datos,Paul Wynne,Randall Frakes,"Traci, Felicia and Cinnamon have been framed and lawyer Larry Abrahams agrees to represent them if they investigate and avenge the murder of his friend Nitro. The girls go undercover at Nitro Records and use their martial arts skills.",86,Hood Angels,tt0349575
600,5.4,No tiene datos,José Miguel Juárez,"Amalio Cuevas, Agustín Póveda","The night of San Juan, Miguel murders his associate. Two elderly people are witness to the crime and predict that all of his dreams will come true thereafter. He will know the price he has to pay when he sees a black cat with a moon shaped mark on its forehead. Twenty-two years later a messenger begins to see all his dreams come true...",102,Cosa de brujas,tt0349248
601,6.1,36,Omar McClinton,"Omar Mc, Clinton","Sorcerers fight against themselves for ultimate power and domination of the mortals of earth as the most powerful of them all, a boy, fights for his life, the life of his mother and the people of his village.",No tiene datos,Firstborn,tt0349457
602,3.0,No tiene datos,Du-yeong Kim,Du-yeong KimBeom-shik Lee,No tiene datos,91,Jugeulrae salrae,tt0349663
603,5.8,No tiene datos,Claude Zidi,"Simon Michaël, Claude Zidi","It has been ten years since the paths of René and François separated. From the glorious days when as cops they roamed the Montmartre district, they only have a handful of memories.",105,Ripoux 3,tt0351795
604,4.4,No tiene datos,Mikhail Ptashuk,"Mikhail Ptashuk, Chris Sivertson, Vadim Sokolovsky",A young Jewish-American female singer is trapped in the USSR behind the enemy lines during the WWII...,87,The Burning Land,tt0352859
605,6.8,No tiene datos,Min-Yong Lee,Man-Hee Lee,No tiene argumento,No tiene datos,Boriului yeoreum,tt0352217
606,4.2,92,Brad Jacques,Joe KilpatrickBrad SykesMichael Taglianetti,No tiene datos,No tiene datos,The Pact,tt0352687
607,4.6,No tiene datos,Gilles Paquet-Brenner,"Renaud Bendavid, Gilles Paquet-Brenner",Two dirty cops decide to extort a lord mobster using an account book they found during the investigation of a murder case.,109,Gomez & Tavarès,tt0352376
608,5.7,No tiene datos,Illangkannan,"Arjun Sarja, Simran, Sarath Babu","Some terrorists kidnap Sudha to take over her residence and save their boss, Robert. Karthick, a RAW agent disguises as a cook and comes to Sudha's house to capture the whole gang.",159,Ottran,tt0353848
609,6.6,No tiene datos,Moon-saeng Kim,Michael Keyes,2142: Pollution and climate change wiped out most of Earth's population. Ecoban city is built to withstand this. Suppression results in revolt. A childhood couple find each other as adults on opposing sides.,86,Wonderful days,tt0353014
610,5.5,54,Dante Lam,Wai-Lun Ng,Se trata de una batalla de alto nivel en el lado oscuro cuando un as de la caza de vampiros y sus hermosas compañeras libran el último enfrentamiento de artes marciales con uno de los muertos vivientes más peligrosos.,107,The Twins Effect,tt0351887
611,5.0,No tiene datos,Peter Lindmark,"Peter Lindmark, Stefan Thunberg",A group of very efficient robbers strikes banks in downtown area of Stockholm. Detective Klara and commanding officer Krona takes on the case.,105,At point blank,tt0353962
612,5.3,No tiene datos,David Dhawan,"Aman Jaffery, Aman Ahmad Jeffery, Shahnawaz Ahmed Kenny","Two petty thieves get on the bad side of two wanted criminals. On the run, they end up at the home of a Major, who takes them in thinking they are good people.",144,Ek Aur Ek Gyarah: By Hook or by Crook,tt0354538
613,4.4,39,Lazar Saric,Lazar Saric,"Ginger and Coco have a secret. The drag queens are really contract killers who work for Uncle A. Half the gangsters in town are trying to kill them, the other half want to sleep with them! Ginger is hell on heels and Coco never met a drug she didn't like - they're killer drag queens on dope!",83,Killer Drag Queens on Dope,tt0355650
614,6.6,No tiene datos,V. Nagaraj,"Awie, Jeslina Hashim, Jalaluddin Hassan","Karl Iskandar is the son of Tan Sri Hisham Al-Bakri. He returned home to take over his father's business. However, his return has uncovered a plot to kill a millionaire, Vincent Cheah, which was carried out by Ringgo, a gang leader operating in Kuala Lumpur. Behind the assassination plot, Karl Iskandar discovered a very painful truth. Apparently, Tan Sri Hisyam Al-Bak... Leer todo",110,Iskandar,tt0355580
615,4.3,No tiene datos,Kenny Golde,Kenny Golde,"CJ es una asesina sexy y de sangre fría que quiere dejar el negocio. Acepta dar un último golpe, pero por primera vez en su carrera como asesina, es incapaz de terminar el trabajo.",86,A sangre fría,tt0356764
616,4.7,No tiene datos,Jesús Bonilla,"Joaquín Andújar, Jesús Bonilla","Dos perdedores creen haber encontrado la reserva nacional de oro perdida de la República española, que se pensaba había sido enviada a la URSS.",100,El oro de Moscú,tt0357991
617,6.0,No tiene datos,Maciej Slesicki,Maciej Slesicki,Petty thief Czarek takes part in a TV reality show to escape from the mafia. He is sent to a house on a desert island with 9 other contestants. Even the death of one of them does not stop the show.,120,Show,tt0358146
618,No tiene datos,No tiene datos,Tony Bernal,Jestoni AlarconChin Chin GutierrezGeorge Estregan,No tiene datos,95,Tomagan,tt0357247
619,6.4,No tiene datos,William Phillips,William Phillips,"Kevin, Sam y Rob son miembros fundadores de un grupo teórico que lleva a cabo atracos. Leo, un gángster, los chantajea para que perpetren un verdadero atraco multimillonario. Ahora depende de ellos salir con vida.",94,Infalible,tt0356614
620,5.8,No tiene datos,Nikolai Stambula,"Sergei Bratchikov, Eduard Volodarskiy","A young man who was raised in a children's home wants to go to the Chechen war. He believes in his heart that he belongs there and that in those difficult conditions he will make himself visible. After the training, Alexander enters the elite troops of the special forces and leaves for the harsh ordeals that wait for him in the war. He doesn't change his principles an... Leer todo",116,Marsh-brosok,tt0356867
621,3.9,64,Jae-woong Kwon,"Jung-hoon Park, Adam Rovner, Matt Rovner","Four knights fight against ""The Elysian"" to guard ""The Ark""-mankind's last defense.",85,Elysium,tt0356577
622,5.5,No tiene datos,Desmond Gumbs,Paula M. Neiman,No tiene datos,98,Straight Out,tt0357204
623,5.5,No tiene datos,Ray Daly Jr.,Ray Daly Jr.,No tiene datos,104,Fighting Irish,tt0358474
624,4.4,No tiene datos,Ashok Honda,Naeem-Ejaz,"Om lives in Bombay, India, in a small apartment with mother and sister. Om and his mother are of very conservative taste, when it comes to wearing clothes, however, the sister is not. This gets her in trouble, and she is raped and killed. The police register this case as that of a suicide, and produce a note purportedly written by her that blames her mom and brother f... Leer todo",No tiene datos,Om,tt0358613
625,5.6,No tiene datos,Giselle Fernandez,Peter Lalonde,No tiene datos,No tiene datos,End Game,tt0359225
626,6.3,No tiene datos,Philip Cruz,"Philip Cruz, James Hyde","Apprehended by an unlikely bounty hunter, Jason Valentine uses his phone call privilege to dial a random number. Add a mime and other passers-by, for a dusk to dawn existential adventure.",92,The Big Bang,tt0359005
627,7.9,No tiene datos,V.V. Vinayak,"A.R. Murugadoss, Paruchuri Venkateswara Rao, Gopalakrishna Paruchuri","Ravindranath Tagore, a physics professor, forms the ACF [Anti Corruption Force] along with his former students to take on corruption in society.",175,Tagore,tt0361037
628,6.8,No tiene datos,Robin Shou,"Craig Reid, Robin Shou","A short action film interwoven into a documentary tells the story of the legendary unsung heroes of Hong Kong film, the stuntmen and women. This film features the world's most illustrious stuntmen, and many current working stuntmen, profiled through interviews and clips that showcase their work. It explores their death-defying feats and foolhardy working methods and t... Leer todo",100,Red Trousers: The Life of the Hong Kong Stuntmen,tt0360921
