,0,1,2,3,4,5,6,7
3841,No tiene datos,No tiene datos,Byron Lamarque,Geoff Inverarity,No tiene datos,12,"Still Life, with Scissors",tt0374243
3842,5.4,No tiene datos,Jan Lenica,Jan Lenica,"The allegorical story, full of symbols and the author's quotes, tells of a secret corner of the world which was once inhabited by convicts, where only one lonely guard remains.",31,Wyspa R.O.,tt0374340
3843,No tiene datos,No tiene datos,Andrés Funes,Andrés Funes,No tiene datos,7,Rutina,tt0375023
3844,No tiene datos,No tiene datos,Mario Tondato,Mario Tondato,No tiene datos,20,El delator,tt0374608
3845,No tiene datos,No tiene datos,Roberta Tello,Roberta Tello,No tiene datos,4,En memoria de Bioy,tt0374637
3846,5.7,No tiene datos,Keren Yedaya,"Sari Ezouz-Berger, Keren Yedaya",No tiene argumento,18,Les dessous,tt0374613
3847,No tiene datos,No tiene datos,Luciano Tarifeño,Gloria BarreraJosé Román,No tiene datos,No tiene datos,Puerto principal,tt0378608
3848,5.8,90,Matthew Thompson,Matthew Thompson,No tiene datos,10,Sleep,tt0378775
3849,7.2,50,Michael Off,Hunter CarsonScott HaroRobert Paschall Jr.,No tiene datos,5,Bruised,tt0377552
3850,No tiene datos,No tiene datos,Hector Maldonado,David HolmanHector Maldonado,No tiene datos,8,Frank & Mary,tt0379292
3851,8.0,No tiene datos,Juliette Carrillo,Juliette Carrillo,"Beto Natahuachi, a Latino of Mexican Indian descent meets Clara Petrova, a beautiful Russian immigrant in a café after dreaming about her. Through their mutual passion, music, and their mystical shared dream life these souls are brought together. But Clara's past haunts her present.",19,Spiral,tt0379514
3852,No tiene datos,No tiene datos,Bryan McHenry,Bryan McHenry,No tiene datos,15,Drawing Girls,tt0379763
3853,6.9,No tiene datos,Guido van Gennep,Paulo van Vliet,"The lonesome construction worker Carl gets into a relation with Flicka, a girl inside a computer program",11,Flicka,tt0380362
3854,7.7,No tiene datos,Marwan Hamed,"Marwan Hamed, Youssef Idriss","An Imam of a mosque in a neighborhood drenched in drugs, trying to preach the people to the right path. The real struggle is facing the seduction of ""Lilly"" the gorgeous girl with a bad reputation. It's Faith and virtue against Human soul",40,Li Li,tt0379354
3855,No tiene datos,No tiene datos,Brandon Chance,Brandon Chance,No tiene datos,29,Generation: Lost,tt0380376
3856,No tiene datos,No tiene datos,Nicolás Kliczkowski,Nicolás Kliczkowski,No tiene datos,5,Solo,tt0380722
3857,5.5,No tiene datos,Katy Kurtzman,Katy Kurtzman,"Randy's got problems. He likes men... straight men. Alex, the pool boy next door is the center of Randy's neurotic crisis on this hot Summer day. Unaware of Randy's plight, Alex is consumed with his own sexual obsession. In fact, almost everyone is hot for someone.",14,The Pool Boy,tt0381498
3858,6.4,No tiene datos,Dimitris Pantelias,Maria Kyriaki,No tiene argumento,19,Hot Dogs,tt0381254
3859,No tiene datos,No tiene datos,Yiuwing Lam,Yiuwing Lam,No tiene datos,16,Blue Love,tt0382573
3860,7.8,No tiene datos,Georgie Roland,Georgie Roland,No tiene datos,7,Me and My Old Man,tt0383494
3861,6.3,No tiene datos,Nikolaj Feifer,Nikolaj FeiferRené KammersgaardNikolaj Pheiffer,No tiene datos,27,Hjerternes fest,tt0384176
3862,No tiene datos,No tiene datos,Ricardo A. Solla,Ricardo A. Solla,No tiene datos,16,La foto,tt0384960
3863,No tiene datos,No tiene datos,Amy Jenkins,Marc Pye,No tiene datos,25,Last Legs,tt0385829
3864,6.5,No tiene datos,Alessandro Soares,Alessandro Soares,No tiene datos,21,Saudade,tt0385215
3865,7.4,87,Jennifer Perchalla,Caroline MartensJennifer Perchalla,No tiene datos,12,Hunger,tt0385009
3866,No tiene datos,91,Michael Adante,Michael Adante,No tiene datos,3,The Fighter,tt0386462
3867,4.6,68,Juan Delgado,Juan Delgado,No tiene datos,10,Don't Look Under the Bed,tt0387174
3868,8.3,No tiene datos,Ryan R. Williams,Ryan R. Williams,No tiene argumento,No tiene datos,Edge Running,tt0387191
3869,7.0,29,Leonard Carillo,Leonard Carillo,No tiene argumento,No tiene datos,Ashes,tt0387843
3870,No tiene datos,89,Ryan Richmond,Ryan Richmond,No tiene argumento,6,Money Matters,tt0389174
3871,No tiene datos,No tiene datos,Tucker Capps,Tucker CappsMichel Hausmann,No tiene datos,14,Clockwork,tt0388840
3872,7.8,No tiene datos,Michael Howard,Michael Howard,No tiene datos,5,Pushed,tt0390395
3873,No tiene datos,No tiene datos,Georgie Roland,Georgie Roland,No tiene datos,6,The Best Picture Show,tt0388761
3874,5.9,No tiene datos,Arnault Labaronne,Arnault Labaronne,"Thomas is asthmatic. He lives a slow-paced life in the confines of his bedroom... A Jules Verne book on his night-table. When night comes, the moon wakes him from a deep sleep and beckons him...",10,Appel d'air,tt0389764
3875,No tiene datos,No tiene datos,Max Jacoby,Max Jacoby,No tiene datos,14,Babysitting,tt0391776
3876,No tiene datos,No tiene datos,Felipe Berlim,Felipe Berlim,No tiene datos,7,Gato Pardo,tt0393319
3877,4.8,No tiene datos,Hassan Zee,Hassan Zee,No tiene datos,No tiene datos,My First Kiss,tt0395213
3878,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0395610
3879,No tiene datos,No tiene datos,Chee Nien Lau,Joon Kai ChanChee Nien Lau,No tiene datos,22,Gong Gong,tt0396039
3880,No tiene datos,No tiene datos,Eric J. Arnold,Heather AllenEric J. Arnold,No tiene datos,No tiene datos,The Confession,tt0396541
3881,No tiene datos,No tiene datos,David Diaz,Sergio BerryMatthew CoreyDavid Diaz,No tiene datos,5,Change,tt0398847
3882,No tiene datos,No tiene datos,Punam Sawhney,Rupinder Nagra,No tiene datos,6,The Goddess Method,tt0399101
3883,7.6,No tiene datos,David Allen Ruth,Tony DiGerolamo,No tiene datos,23,10 Cents a Minute,tt0398623
3884,No tiene datos,No tiene datos,Andy Rovins,Andy Rovins,No tiene datos,11,Discovery,tt0398954
3885,No tiene datos,No tiene datos,Tom Vilhelm Jensen,Tom Vilhelm Jensen,No tiene datos,16,Status Quo,tt0399689
3886,No tiene datos,No tiene datos,James Edward Quinn,James Edward Quinn,No tiene datos,15,Everything in This Box 25¢,tt0400418
3887,No tiene datos,No tiene datos,Katie Aidley,Katie Aidley,No tiene datos,6,Pucker Up!,tt0400753
3888,No tiene datos,No tiene datos,Marc Beneria,Marc Beneria,No tiene datos,22,King Returns,tt0400580
3889,No tiene datos,No tiene datos,Isabel Rosa,"Isabel Rosa, Vicente Alves do Ó",No tiene argumento,25,A Menina dos Meus Olhos,tt0403290
3890,No tiene datos,No tiene datos,Yzabel Dzisky,Yzabel Dzisky,No tiene datos,18,Tapis,tt0404477
3891,6.5,50,Simon Ellis,Simon Ellis,"The morning after the night before, a rapid spiral of disastrous telephone calls chart the certain ruin of young Phil's day as he attempts to fib his way out of one scrape after another. Told entirely in animated captions.",5,Telling Lies,tt0403591
3892,No tiene datos,No tiene datos,John A. Rangel,John A. Rangel,No tiene datos,20,Finding Yourself in LA,tt0404046
3893,5.9,No tiene datos,Abiola Abrams,Abiola Abrams,No tiene argumento,15,Ophelia's Opera,tt0403385
3894,No tiene datos,No tiene datos,Jessie Wallace,Jessie Wallace,No tiene datos,8,I See Marty,tt0404125
3895,No tiene datos,No tiene datos,David J. Burke,David J. BurkeAlfonse Ruggiero Jr.,No tiene datos,18,Frank's Last Dance,tt0404056
3896,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0405089
3897,No tiene datos,No tiene datos,Samuel Kates,Samuel Kates,No tiene datos,13,Convergence,tt0404887
3898,No tiene datos,No tiene datos,Christopher Moro,Christopher Moro,No tiene datos,11,Real Surreal,tt0405269
3899,No tiene datos,No tiene datos,Laura Smith,Laura Smith,No tiene datos,13,Just Like My Dad,tt0404164
3900,8.2,No tiene datos,Ben Hackworth,Ben Hackworth,"A young man is caught in the dreams of his mother. An exploration of mother-son love, fantasies and deceit.",21,Martin Four,tt0406059
3901,7.1,No tiene datos,Aida Begic,Aida BegicElma Tataragic,No tiene datos,26,Prvo smrtno iskustvo,tt0407133
3902,7.8,No tiene datos,Gerrit van Dijk,"William S. Burroughs, Michael Helmerhorst, Gerrit van Dijk",1920s mobster Dutch Schultz's dying words presented in the abstract.,24,The Last Words of Dutch Schultz,tt0407938
3903,No tiene datos,No tiene datos,Signe Søby Bech,Signe Søby Bech,No tiene datos,8,Herretoilettet,tt0407868
3904,5.7,No tiene datos,Derek Rimelspach,Derek Rimelspach,No tiene datos,6,Shades of Black,tt0408178
3905,5.0,No tiene datos,Julián Hernández,Julián Hernández,No tiene argumento,2,El dolor,tt0408698
3906,No tiene datos,No tiene datos,Béatrice Kordon,Béatrice Kordon,No tiene datos,No tiene datos,Asyla,tt0408512
3907,No tiene datos,No tiene datos,Wolfgang Fischer,Wolfgang Fischer,No tiene datos,15,Grau,tt0410045
3908,No tiene datos,40,Lanre Olabisi,Jamie PenkethmanLanre Olabisi,No tiene datos,9,Target Practice,tt0410727
3909,No tiene datos,No tiene datos,Adam Taylor,Adam Taylor,No tiene datos,15,Play Ball,tt0410460
3910,No tiene datos,No tiene datos,Eddy Marshall,Mark Matthews,No tiene datos,15,Jack & Jill's Christmas,tt0411534
3911,No tiene datos,No tiene datos,Eduardo Condorcet,Eduardo Condorcet,No tiene datos,30,Masken,tt0411633
3912,No tiene datos,No tiene datos,Wendy Milette,Wendy Milette,No tiene datos,No tiene datos,Liliana,tt0412918
3913,No tiene datos,No tiene datos,Karen Criswell,Franklin Mark Austin,No tiene argumento,25,The Other Side,tt0413079
3914,8.1,No tiene datos,Ertug Tufekcioglu,"Barbara Lange, Ertug Tufekcioglu",A second-hand-drinking kid suffers his motherless life and he is on the edge...,5,Zarpa,tt0413516
3915,9.7,No tiene datos,Nick Basile,"Nick Basile, Richard Bausch, Lauren Monto","The spirit of the old west comes hauntingly to life in this modern day suspense drama. Based on the short story by Richard Bausch, The Man Who Knew Belle Starr, tells the tale of a man seeking a change of luck and finding it when he picks up a female hitchhiker while journeying out west.",29,The Man Who Knew Belle Starr,tt0414258
3916,No tiene datos,55,Richard Yagutilov,Pasha Yamotahari,No tiene datos,7,Numb,tt0414327
3917,8.0,No tiene datos,Damon O'Steen,Damon O'Steen,"Returning home from the Korean War, Ethan Evans seeks the fate of his family hidden in the memory of his younger brother who believes he is a 1930's migrant worker.",30,Waiting on the Lost,tt0418310
3918,No tiene datos,No tiene datos,Barbara Kymlicka,Barbara Kymlicka,"Rose Barber has given up on life. Living in a small town where the weekly funeral is the main social event, Rose spends her time playing cards and complaining about her lack of ill health. It isn't until her only son returns home to die that Rose is faced with the challenge to learn how to live again.",30,Bluehair,tt0419518
3919,No tiene datos,No tiene datos,Laura Bennett,Laura Bennett,No tiene datos,19,My Two Best Men,tt0419994
3920,No tiene datos,32,Alexander Soskin,Alexander Soskin,No tiene datos,No tiene datos,Tunnel Vision,tt0420275
3921,6.7,No tiene datos,Marcin Wrona,Marcin Wrona,"A true story about the filmmaker's father, a mesmerist, exorcist, and healer who can help everyone but himself. Told from the point of view of his young son (the filmmaker as a boy), who both adores and abhors his father. Marcin Wrona uses a visually energetic collage technique to create what he calls ""tragicomic kitsch,"" one with a fantastical sense of Monty Python a... Leer todo",20,Czlowiek magnes,tt0419667
3922,No tiene datos,85,Saïd Naciri,Mike BaldridgeDeanna DozierFrankie LoGalbo,No tiene datos,No tiene datos,Art of Love,tt0421638
3923,No tiene datos,No tiene datos,Tom Hopkins,"Tom Hopkins, Shane Moloney",No tiene argumento,14,"Money, Fear and Justice",tt0425264
3924,6.1,No tiene datos,Eric Juhola,Eric Juhola,No tiene datos,21,Size Matters,tt0425460
3925,No tiene datos,No tiene datos,Angeles Woo,Angeles Woo,No tiene datos,22,Coleridge's Couch,tt0427082
3926,No tiene datos,No tiene datos,Anthony Byrne,Anthony ByrneTony Herbert,No tiene datos,12,Freaky Deaky 10 to 1,tt0428553
3927,No tiene datos,No tiene datos,Harald Fossen,Harald Fossen,No tiene datos,15,Det suser i sivet,tt0427917
3928,No tiene datos,No tiene datos,Emiliano Lhez,Emiliano Lhez,No tiene datos,9,Vunes,tt0431460
3929,No tiene datos,No tiene datos,José Antonio Lendo,José Antonio Lendo,No tiene datos,17,Me mirabas,tt0430348
3930,No tiene datos,No tiene datos,Lucrecia Gutierrez,Lucrecia Gutierrez,No tiene datos,26,Una historia de aves,tt0431121
3931,7.8,No tiene datos,Helen Grace,"Helen Grace, David Neale","Jamie, a diabetic 9 year-old tearaway, dodges his family and jumps on a train that is departing for the seaside. At first, his impromptu adventure is exciting, but his fun soon turns sour, in this tragic tale of the danger of naivety.",9,A Day Out,tt0429992
3932,No tiene datos,No tiene datos,Ricardo Leal,Carlos ArauVanessa BaucheLisa Carrion,No tiene datos,No tiene datos,La historia de la historia que no se dejó contar,tt0430184
3933,No tiene datos,No tiene datos,Victor Avelar,Victor Avelar,No tiene datos,12,Jacqueline,tt0431161
3934,No tiene datos,No tiene datos,Marc Bellver,Marc BellverAntonio Flores Orozco,No tiene datos,7,Nato,tt0431281
3935,No tiene datos,No tiene datos,Ricardo Benet,Ricardo Benet,No tiene argumento,18,Fin de etapa,tt0431064
3936,No tiene datos,No tiene datos,Celia Varona,Augusto MendozaCelia Varona,No tiene datos,24,Circosis,tt0430944
3937,No tiene datos,No tiene datos,Paulina Del Paso,Paulina Del Paso,No tiene datos,8,Esto no es un sueño,tt0431043
3938,7.4,No tiene datos,Eicke Bettinga,Eicke BettingaMaya TzurBenedict Wong,No tiene datos,24,Double Happiness,tt0431730
3939,No tiene datos,No tiene datos,Tatiana Huezo,Tatiana Huezo,No tiene datos,30,El ombligo del mundo,tt0431297
3940,5.3,No tiene datos,Sven Abel,Sven AbelJonas Greulich,No tiene datos,37,Fast Fuck,tt0432284
3941,No tiene datos,No tiene datos,Alejandro Gerber Bicecci,Alejandro Gerber Bicecci,No tiene argumento,14,Huespedes,tt0431131
3942,6.4,No tiene datos,Klemen Dvornik,Klemen DvornikMarko Nabersnik,No tiene datos,19,Zlato srce,tt0430793
3943,No tiene datos,No tiene datos,Juan Manuel Figueroa,Juan Manuel Figueroa,No tiene argumento,14,Sombra verde,tt0431408
3944,5.8,No tiene datos,Jacqueline van Vugt,Jacqueline van Vugt,No tiene argumento,10,Morgen,tt0431921
3945,No tiene datos,No tiene datos,Lorant Som,Lorant Som,No tiene argumento,5,Une vie pour une vie,tt0435495
3946,7.2,No tiene datos,George Reyes,George Reyes,"Samantha and her older companion, Mr. Sands, anxiously await handsome, young Javier. Upon his arrival at their elegant New York City hotel room, he is questioned by Mr. Sands in preparation for the evening's activities. What ensues is a kinky conflict of interest that leads to irreconcilable differences between everyone in this morality play.",16,Rituals of Exchange,tt0436723
3947,No tiene datos,No tiene datos,Regina Robbins,Regina Robbins,No tiene datos,15,In the Eye,tt0439626
3948,No tiene datos,No tiene datos,Karl Ulrich,Karl Ulrich,No tiene datos,11,Marty the Magnificent,tt0439693
3949,No tiene datos,No tiene datos,Mason Bendewald,Mason Bendewald,"Sondré Zinx (D. Mason Bendewald) is a passionate film director looking for an actor ""with balls!"" so he can start shooting his ""masterpiece."" Many, like soap star Cynthia Stone (Stacie Renna) have tried and failed miserably. Then Dusty Riggs (Matt Saunders), an eager young actor looking for his big break, enters Sondré's New York lair. Dusty may just be the actor Sond... Leer todo",22,Nice Shot,tt0438927
3950,No tiene datos,No tiene datos,Selma Vilhunen,Selma Vilhunen,No tiene datos,10,Ruutana,tt0438966
3951,8.6,No tiene datos,David Michie,David Michie,"In the underworld there is a code of survival. Franco knows the game better than anyone and with everything going for him, Franco soon falls in love with the beautiful young singer Shara, whose father has broken the code. The lines between right, wrong and love eventually wear thin. In this action thriller in the tradition of Pulp Fiction, Carlito's Way and Goodfellas... Leer todo",22,Huatulco Sunset,tt0441636
